"pvp","referencia","controlstock","imagen","codfamilia","codsubcuentairpfcom","descripcion","codsubcuentacom","tipocodbarras","costemedio","stockmax","stockfis","codimpuesto","codbarras","observaciones","stockmin","idsubcuentacom","idsubcuentairpfcom"
"0.0000000","#86","1",,"FAJ",,"FAJA",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","#87","1",,"FAJ",,"FAJA",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","#88","1",,"FAJ",,"FAJA",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","#89","1",,"FAJ",,"FAJA",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","#90","1",,"FAJ",,"FAJA",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","#92","1",,"FAJ",,"FAJA",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","#93","1",,"FAJ",,"FAJA",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","#96","1",,"FAJ",,"FAJA",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000",".022X100V","1",,"CON",,"CONDENSADOR .0022X100V",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.6500000",".1MFD%F250VDC","1",NULL,"CON",NULL,"Condensateur polyester",NULL,"Code39",NULL,"0.0000000","8.0000000",NULL,NULL,"Condensateur polyester","0.0000000",NULL,NULL
"0.0000000","0.000022mf 50vdc","1",,"CON",,"condenzador ceramico",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.000027mf","1",,"CON",,"condenzador ceramico",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.000047mf 50vcd","1",,"CON",,"condenzador ceramico",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.000056mf 50v","1",,"CON",,"condenzador ceramico",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.00047mf 100v","1",,"CON",,"condensador ceramico",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.00047mf 1kv","1",,"CON",,"condenzador ceramico",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.0025X60V","1",,"CON",,"CONDENSADOR 0.0025X60V",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.0027X630","1",,"CON",,"CONDENSADOR 0.0027X630",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.0027mf 630v","1",,"CON",,"condenzador ceramico",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.0033X100V","1",,"CON",,"CONDENSADOR 0.0033X100V",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.0047mf 100v","1",,"CON",,"condenzador ceramico",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.0047mf 100vdc","1",,"CON",,"condenzador ceramico",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.0056X100V","1",,"CON",,"CONDENSADOR 0.0056X100V",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.0056mf 100vdc","1",,"CON",,"condenzador ceramico",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.005X630V","1",,"CON",,"CONDENSADOR 0.005X630V",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.005mf 630v","1",,"CON",,"condenzador ceramico",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.0068X100V","1",,"CON",,"CONDENSADOR 0.0068X100V",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.0068mf 63vdc","1",,"CON",,"condenzador ceramico",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.0082X100V","1",,"CON",,"CONDENSADOR 0.0082X100V",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.0082mf 50v","1",,"CON",,"condenzador ceramico",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.0087nf 122v","1",,"VAR",,"varistor",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"1.1500000","0.009","1",NULL,"CUER",NULL,"Cuerda 1a P/guitarra Electrica",NULL,"Code39",NULL,"0.0000000","24.0000000",NULL,NULL,"003-095 CP5009","0.0000000",NULL,NULL
"0.0000000","0.0095mf 1200v","1",,"CON",,"condenzador ceramico",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"1.1500000","0.011","1",,"CUER",,"CUERDA P/GUTARRA ELECTRICA 2Âª, CRITERION",,"Code39","0.0000000","2.0000000","24.0000000","IVA13",,"003-097 CP5011","0.0000000",NULL,NULL
"0.0000000","0.012f 1000v","1",,"CON",,"condenzador ceramico",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"1.1000000","0.016","1",,"CUER",,"CUERDA P/GUTARRA ELECTRICA 3Âª, CRITERION",,"Code39","0.0000000","2.0000000","24.0000000","IVA13",,"003-100 CP5016/","0.0000000",NULL,NULL
"0.0000000","0.022","1",,"CUER",,"Cuerda 2da metal P/guitarra acustica",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"5.0000000",NULL,NULL
"0.0000000","0.0227nfx100VDC","1",,"CON",,"CONDENSADOR 0.0227nfx100VDC",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.022MFD 630VDC","1",,"CON",,"Condenzador",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.022NfX50V","1",,"CON",,"CONDENSADOR 0.022NfX50V",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.022mf 50v","1",,"CON",,"condenzador ceramico",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.026","1",,"CUER",,"Cuerda 4TA Metal Electrica CRITERIUN",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"5.0000000",NULL,NULL
"0.0000000","0.027x630V","1",,"CON",,"CONDENSADOR 0.027x630V",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.031","1",,"CUER",,"CUERDA 4TA metal P/GUTARRA ACUSTICA CRITERION",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"5.0000000",NULL,NULL
"0.0000000","0.033mf 100v","1",,"CON",,"condenzador ceramico",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.033ufX100V","1",,"CON",,"CONDENSADOR 0.033ufX100V",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.036","1",,"CUER",,"CUERDA P/GUTARRA ELECTRICA 5Âª, CRITERION",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.03mf 100v","1",,"CON",,"condenzador ceramico",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.041","1",,"CUER",,"Cuerda 5ta metal P/guitarra acusticaCRITERION",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"5.0000000",NULL,NULL
"0.0000000","0.046","1",,"CUER",,"CUERDA P/GUTARRA ELECTRICA 6Âª, CRITERION",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.047MF","1",,"VAR",,"VARISTOR",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.047X100V","1",,"CON",,"CONDENSADOR 0.047X100V",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.047X1630V","1",,"CON",,"CONDENSADOR 0.047X1630V",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.047X350","1",,"CON",,"CONDENSADOR 0.047X350",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.047X630","1",,"CON",,"CONDENSADOR 0.047X630",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.052","1",,"CUER",,"CUERDA  P/GITARRA ACUSTICA, METAL 6Âª, CRITERION",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.068X1000V","1",,"FIL",,"FILTRO",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.082X100V","1",,"CON",,"CONDENSADOR 0.082X100V",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.082ufx250v","1",,"CON",,"CONDENSADOR 0.082ufx250v",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.087mf 250v","1",,"CON",,"condenzador ceramico",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.103X400V","1",,"CON",,"CONDENSADOR 0.103X400V",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.10X1/2w","1",,"RES",,"Resistencia",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.15X1/2W","1",,"RES",,"Resistencia",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.15X10W","1",,"RES",,"RESISTENCIA DE CERAMICA",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.15X2W","1",,"RES",,"Resistencia",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.15mf 200v","1",,"CON",,"condenzador",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.15mf 630vcd","1",,"CON",,"condenzador",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.15ufX20V","1",,"CON",,"CONDENSADOR 0.15ufX20V",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.18X2W","1",,"RES",,"RESISTENCIA DE CERAMICA",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.18mf 205v","1",,"CON",,"condenzador ceramico",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.18uFX250V","1",,"CON",,"CONDENSADOR 0.18uFX250V",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.1X1/2W","1",,"RES",,"Resistencia",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.1X100V","1",,"FIL",,"Filtro Electrolitico",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"1.0000000",NULL,NULL
"0.0000000","0.1X2W","1",,"RES",,"Resistencia",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.3000000","0.1X50V","0",,"FIL",,"Filtro",,"Code39","0.0000000","2.0000000","10.0000000","IVA13",,,"1.0000000",NULL,NULL
"0.0000000","0.1mf","1",,"CON",,"condenzador ceramico",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.22X10V","1",,"FIL",,"FILTRO",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"1.0000000",NULL,NULL
"0.0000000","0.22X16V","1",,"FIL",,"FILTRO",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"1.0000000",NULL,NULL
"0.0000000","0.22X250v","1",,"CON",,"Filtro Electrolitico",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.22X2W","1",,"RES",,"Resistencia",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.9500000","0.22X50V","0",,"FIL",,"Filtro",,"Code39","0.0000000","2.0000000","10.0000000","IVA13",,,"1.0000000",NULL,NULL
"0.5500000","0.22X5W","0",,"RES",,"Resistencia",,"Code39","0.0000000","2.0000000","10.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.22X630v","1",,"CON",,"Filtro Electrolitico",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.22x1/2w","1",,"RES",,"Resistencia",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.22x1w","1",,"RES",,"Resistencia",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.23X16V","1",,"FIL",,"FILTRO",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.25A 125V","1",,"FUS",,"FUSIBLE GRANDE 0.25A",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.25amp","1",,"FUS",,"FISIBLE 0.25amp",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.26","1",,"CUER",,"CUERDA P/GUTARRA ELECTRICA 4Âª, CRITERION",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.27","1",,"CON",,"CONDENSADOR 0.27",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.27X1/2W","1",,"RES",,"Resistencia",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.27X2W","1",,"RES",,"Resistencia",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.33X1/2W","1",,"RES",,"Resistencia",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.33X100V","1",,"CON",,"CONDENSADOR 0.33X100V",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.33X16V","1",,"FIL",,"FILTRO",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.33X50V","1",,"FIL",,"FILTRO",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"1.0000000",NULL,NULL
"0.6000000","0.33X5W","0",,"RES",,"Resistencia",,"Code39","0.0000000","2.0000000","10.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.33x2000v","1",,"CON",,"Condenzador Ceramico",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.33x2w","1",,"RES",,"Resistencia",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.36 II","1",,"CUER",,"CUERDA P/GUTARRA ELECTRICA 5Âª, LA BELLA",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"5.0000000",NULL,NULL
"0.0000000","0.39","1",,"CON",,"CONDENSADOR  0.39",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.39X1/2W","1",,"RES",,"Resistencia",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.39X2w","1",,"RES",,"Resistencia",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.47X1/2W","1",,"RES",,"Resistencia",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.47X100V","1",,"FIL",,"FILTRO",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"1.0000000",NULL,NULL
"0.0000000","0.47X10W NTE","1",,"RES",,"Resistencia NTE",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.47X16V","1",,"FIL",,"FILTRO",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"1.0000000",NULL,NULL
"0.0000000","0.47X1W","1",,"RES",,"Resistencia",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.47X2W","1",,"RES",,"Resistencia",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.47X50","1",,"CON",,"CONDENSADOR 0.47X50",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.2500000","0.47X50V","0",,"FIL",,"Filtro",,"Code39","0.0000000","2.0000000","10.0000000","IVA13",,,"1.0000000",NULL,NULL
"0.0000000","0.47X50V/CHASIS","1",,"FIL",,"FILTRO",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.47mf 100v","1",,"CON",,"condenzador ceramico",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.47x250V","1",,"CON",,"condenzador ceramico",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.6000000","0.47x5w","0",,"RES",,"Resistencia",,"Code39","0.0000000","2.0000000","10.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.50A 125V","1",,"FUS",,"FUSIBLE PEQUEÃ‘O 0.5A",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.50A 125V (GDE.)","1",,"FUS",,"FISIBLE GRANDE 0.50A",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.56X1/2W","1",,"RES",,"Resistencia",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.56X100V","1",,"CON",,"CONDENSADOR 0.56X100V",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.56X15W","1",,"RES",,"RESISTENCIA",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.56X2W","1",,"RES",,"Resistencia",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.5amp","1",,"FUS",,"FUSIBLE",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.5amp.","1",,"FUS",,"Fusible de vidrio 0.5amp.",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.68X1/2W","1",,"RES",,"Resistencia",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.68X1W","1",,"RES",,"RESISTENCIA",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.68X200VCON","1",,"CON",,"CONDENSADOR 0.68X200V",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.68X2W","1",,"RES",,"RESISTENCIA",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.68mf 200v","1",,"CON",,"condenzador ceramico",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.75A 125V","1",,"FUS",,"FUSIBLE GRANDE 0.75A",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.75amp","1",,"FUS",,"FUSIBLE 0.75amp",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.82X1/2W","1",,"RES",,"Resistencia",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.82X50V","1",,"FIL",,"FILTRO",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"1.0000000",NULL,NULL
"0.0000000","0.82X5W","1",,"RES",,"RESISTENCIA",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","0.8A 125V","1",,"FUS",,"Fusible PequeÃ±o",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","00011B","1",,"REM",,"Control remoto p/dvd, SAMSUNG",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","00104A","1",,"CONT",,"CONTROL P/TV, SAMSUNG",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","00231D","1",,"CONT",,"CONTROL P/TV, SAMSUNG",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","006-33","1",,"PER",,"PERGAMINO 13\" DE AGUA",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","006-62","1",,"PER",,"Pergamino 16''de agua REMO",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","008-00-0628","1",,"EXT",,"EXTENCION 2RCA X LADO C/SALIDA RCA",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","01-NSI-1079","1",,"POT",,"CONTROL DE BARRA 20K",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","03-NUB4A","1",,"BAT",,"Bateria de carbon  AAA blister de 4pcs SONY PRECIO SIN DESCUENTO",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","04-321-4008","1","RK@articulos@9F56AF44ABF9E00A74E81C4C3995941352E879DD","FLY",,"FLY BACK",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,"HR7913 FT191","0.0000000",NULL,NULL
"0.0000000","04-322-0011","1","RK@articulos@C1D55A22FAE6728FEF8ACF6BB0B354F3C6C10369","FLY",,"FLY BACK",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,"HR7636 FT198","0.0000000",NULL,NULL
"0.0000000","04-PT-80BK","1",,"PAN",,"Pandereta Plastica Media Luna",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","04-SK100BL","1",,"PAN",,"Pandereta de media luna",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","04-SK100RD","1",,"PAN",,"Pandereta de media luna",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","04-SW-1420","1",,"ZAR",,"Zarcillo 14\" 20 hilos p/redoblante",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","043-343","1",,"MIC",,"MICROFONO INALAMBRICO, X-SOUND",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","04832278AB","1","RK@articulos@E973C1D52D9C891E2497AF0F41B788CBFB675C0B","IC",,"IC",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,"G++
Comparar TDA1554Q","0.0000000",NULL,NULL
"0.0000000","04N60C2/0","1",,"TR",,"TR Cool MOS Power Amp., 650V 4.5A 50W",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,"G2387","0.0000000",NULL,NULL
"0.0000000","04N60C3","1","RK@articulos@CD46CB5EC77D8D1105C8BF03F301EF350C6E01D5","TR",,"TR 600V 4A  0.95 ohms N Ch TO220",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,"G++
IRFBC40  600V 6.2A 1.0 ohms N Ch TO220
2SK2708,STP6NC60,STP7NB60","0.0000000",NULL,NULL
"2.6500000","04N60C3jap","0",NULL,"TR",NULL,"TR N-Channel MOSFETs",NULL,"Code39",NULL,"0.0000000","2.0000000",NULL,NULL,"G++
IRFBC40  600V 6.2A 1.0 ohms N Ch TO220
2SK2708,STP6NC60,STP7NB60
TR N-Channel MOSFETs","0.0000000",NULL,NULL
"0.0000000","05-10004","1",,"SIL",,"Silicon disipador de calor Tubo de g",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","05-BAS-1212","1",,"CARG",,"Cargador de Bateria",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","05-JA-108","1",,"JACK",,"Yack estereo metalica",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","05-PEACOCK","1",,"PAN",,"PANDERETA  PLASTICA",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","055S2","1",,"PC",,"SEGURIDAD P/PC, INLAND",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","074-1 7436","1",,"TR",,"T-NPN,SI-POWER OUTPUT/SW,TO-220 ESTA EN EL CHOCOLATE",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,"G291","0.0000000",NULL,NULL
"0.0000000","074-J","1",,"TR",,"Transistor",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,"G186","0.0000000",NULL,NULL
"0.0000000","079-30","1",,"PEI",,"Peine para GUIRO",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"2.7000000","07N60C3","0",NULL,"TR",NULL,"tre",NULL,"Code39",NULL,"0.0000000","4.0000000",NULL,NULL,"G++","0.0000000",NULL,NULL
"0.0000000","08-1-115-10K","1",,"POT",,"C.B. DESLISABLE",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
"0.0000000","08-106-10K","1",,"POT",,"POTENCIOMETRO 10K/6PINES",,"Code39","0.0000000","2.0000000","0.0000000","IVA13",,,"0.0000000",NULL,NULL
